Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2008, Numar, 94
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2009, Numar, 87
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2010, Numar, 89
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2011, Numar, 83
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2012, Numar, 86
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2013, Numar, 82
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2014, Numar, 84
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2015, Numar, 80
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2016, Numar, 77
Cabinete medicale de medicina generala, Total, Regiunea NORD-EST, Anul 2017, Numar, 68
Cabinete medicale de medicina generala, Total, Bacau, Anul 1997, Numar, 60
Cabinete medicale de medicina generala, Total, Bacau, Anul 1998, Numar, 87
Cabinete medicale de medicina generala, Total, Bacau, Anul 1999, Numar, 103
Cabinete medicale de medicina generala, Total, Bacau, Anul 2000, Numar, 103
Cabinete medicale de medicina generala, Total, Bacau, Anul 2001, Numar, 72
Cabinete medicale de medicina generala, Total, Bacau, Anul 2002, Numar, 119
Cabinete medicale de medicina generala, Total, Bacau, Anul 2003, Numar, 38
Cabinete medicale de medicina generala, Total, Bacau, Anul 2004, Numar, 25
Cabinete medicale de medicina generala, Total, Bacau, Anul 2005, Numar, 22
Cabinete medicale de medicina generala, Total, Bacau, Anul 2006, Numar, 22
Cabinete medicale de medicina generala, Total, Bacau, Anul 2007, Numar, 18
Cabinete medicale de medicina generala, Total, Bacau, Anul 2008, Numar, 21
Cabinete medicale de medicina generala, Total, Bacau, Anul 2009, Numar, 18
Cabinete medicale de medicina generala, Total, Bacau, Anul 2010, Numar, 19
Cabinete medicale de medicina generala, Total, Bacau, Anul 2011, Numar, 16
Cabinete medicale de medicina generala, Total, Bacau, Anul 2012, Numar, 16
Cabinete medicale de medicina generala, Total, Bacau, Anul 2013, Numar, 15
Cabinete medicale de medicina generala, Total, Bacau, Anul 2014, Numar, 14
Cabinete medicale de medicina generala, Total, Bacau, Anul 2015, Numar, 12
Cabinete medicale de medicina generala, Total, Bacau, Anul 2016, Numar, 12
Cabinete medicale de medicina generala, Total, Bacau, Anul 2017, Numar, 12
Cabinete medicale de medicina generala, Total, Botosani, Anul 1997, Numar, 29
Cabinete medicale de medicina generala, Total, Botosani, Anul 1998, Numar, 48
Cabinete medicale de medicina generala, Total, Botosani, Anul 1999, Numar, 43
Cabinete medicale de medicina generala, Total, Botosani, Anul 2000, Numar, 62
Cabinete medicale de medicina generala, Total, Botosani, Anul 2001, Numar, 68
Cabinete medicale de medicina generala, Total, Botosani, Anul 2002, Numar, 71
Cabinete medicale de medicina generala, Total, Botosani, Anul 2003, Numar, 22
Cabinete medicale de medicina generala, Total, Botosani, Anul 2004, Numar, 5
Cabinete medicale de medicina generala, Total, Botosani, Anul 2005, Numar, 9
Cabinete medicale de medicina generala, Total, Botosani, Anul 2006, Numar, 10
Cabinete medicale de medicina generala, Total, Botosani, Anul 2007, Numar, 9
Cabinete medicale de medicina generala, Total, Botosani, Anul 2008, Numar, 8
Cabinete medicale de medicina generala, Total, Botosani, Anul 2009, Numar, 7
Cabinete medicale de medicina generala, Total, Botosani, Anul 2010, Numar, 7
Cabinete medicale de medicina generala, Total, Botosani, Anul 2011, Numar, 7
Cabinete medicale de medicina generala, Total, Botosani, Anul 2012, Numar, 5
Cabinete medicale de medicina generala, Total, Botosani, Anul 2013, Numar, 5
Cabinete medicale de medicina generala, Total, Botosani, Anul 2014, Numar, 6
Cabinete medicale de medicina generala, Total, Botosani, Anul 2015, Numar, 5
Cabinete medicale de medicina generala, Total, Botosani, Anul 2016, Numar, 5
Cabinete medicale de medicina generala, Total, Botosani, Anul 2017, Numar, 5
Cabinete medicale de medicina generala, Total, Iasi, Anul 1997, Numar, 49
Cabinete medicale de medicina generala, Total, Iasi, Anul 1998, Numar, 77
Cabinete medicale de medicina generala, Total, Iasi, Anul 1999, Numar, 80
Cabinete medicale de medicina generala, Total, Iasi, Anul 2000, Numar, 264
Cabinete medicale de medicina generala, Total, Iasi, Anul 2001, Numar, 241
Cabinete medicale de medicina generala, Total, Iasi, Anul 2002, Numar, 225
Cabinete medicale de medicina generala, Total, Iasi, Anul 2003, Numar, 175
Cabinete medicale de medicina generala, Total, Iasi, Anul 2005, Numar, 3
Cabinete medicale de medicina generala, Total, Iasi, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Total, Neamt, Anul 1997, Numar, 54
Cabinete medicale de medicina generala, Total, Neamt, Anul 1998, Numar, 49
Cabinete medicale de medicina generala, Total, Neamt, Anul 1999, Numar, 53
Cabinete medicale de medicina generala, Total, Neamt, Anul 2000, Numar, 73
Cabinete medicale de medicina generala, Total, Neamt, Anul 2001, Numar, 95
Cabinete medicale de medicina generala, Total, Neamt, Anul 2002, Numar, 104
Cabinete medicale de medicina generala, Total, Neamt, Anul 2003, Numar, 20
Cabinete medicale de medicina generala, Total, Neamt, Anul 2004, Numar, 6
Cabinete medicale de medicina generala, Total, Neamt, Anul 2005, Numar, 21
Cabinete medicale de medicina generala, Total, Neamt, Anul 2006, Numar, 24
Cabinete medicale de medicina generala, Total, Neamt, Anul 2007, Numar, 27
Cabinete medicale de medicina generala, Total, Neamt, Anul 2008, Numar, 30
Cabinete medicale de medicina generala, Total, Neamt, Anul 2009, Numar, 33
Cabinete medicale de medicina generala, Total, Neamt, Anul 2010, Numar, 42
Cabinete medicale de medicina generala, Total, Neamt, Anul 2011, Numar, 44
Cabinete medicale de medicina generala, Total, Neamt, Anul 2012, Numar, 45
Cabinete medicale de medicina generala, Total, Neamt, Anul 2013, Numar, 44
Cabinete medicale de medicina generala, Total, Neamt, Anul 2014, Numar, 45
Cabinete medicale de medicina generala, Total, Neamt, Anul 2015, Numar, 45
Cabinete medicale de medicina generala, Total, Neamt, Anul 2016, Numar, 42
Cabinete medicale de medicina generala, Total, Neamt, Anul 2017, Numar, 37
Cabinete medicale de medicina generala, Total, Suceava, Anul 1997, Numar, 88
Cabinete medicale de medicina generala, Total, Suceava, Anul 1998, Numar, 68
Cabinete medicale de medicina generala, Total, Suceava, Anul 1999, Numar, 60
Cabinete medicale de medicina generala, Total, Suceava, Anul 2000, Numar, 92
Cabinete medicale de medicina generala, Total, Suceava, Anul 2001, Numar, 103
Cabinete medicale de medicina generala, Total, Suceava, Anul 2002, Numar, 119
Cabinete medicale de medicina generala, Total, Suceava, Anul 2003, Numar, 23
Cabinete medicale de medicina generala, Total, Suceava, Anul 2004, Numar, 19
Cabinete medicale de medicina generala, Total, Suceava, Anul 2005, Numar, 24
Cabinete medicale de medicina generala, Total, Suceava, Anul 2006, Numar, 25
Cabinete medicale de medicina generala, Total, Suceava, Anul 2007, Numar, 28
Cabinete medicale de medicina generala, Total, Suceava, Anul 2008, Numar, 26
Cabinete medicale de medicina generala, Total, Suceava, Anul 2009, Numar, 23
Cabinete medicale de medicina generala, Total, Suceava, Anul 2010, Numar, 17
Cabinete medicale de medicina generala, Total, Suceava, Anul 2011, Numar, 13
Cabinete medicale de medicina generala, Total, Suceava, Anul 2012, Numar, 16
Cabinete medicale de medicina generala, Total, Suceava, Anul 2013, Numar, 14
Cabinete medicale de medicina generala, Total, Suceava, Anul 2014, Numar, 14
Cabinete medicale de medicina generala, Total, Suceava, Anul 2015, Numar, 13
Cabinete medicale de medicina generala, Total, Suceava, Anul 2016, Numar, 14
Cabinete medicale de medicina generala, Total, Suceava, Anul 2017, Numar, 12
Cabinete medicale de medicina generala, Total, Vaslui, Anul 1997, Numar, 22
Cabinete medicale de medicina generala, Total, Vaslui, Anul 1998, Numar, 34
Cabinete medicale de medicina generala, Total, Vaslui, Anul 1999, Numar, 41
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2000, Numar, 39
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2001, Numar, 77
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2002, Numar, 56
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2003, Numar, 16
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2004, Numar, 4
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2005, Numar, 8
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2006, Numar, 6
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2007, Numar, 5
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2008, Numar, 9
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2009, Numar, 6
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2010, Numar, 4
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2011, Numar, 3
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2012, Numar, 4
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2013, Numar, 4
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2014, Numar, 5
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2015, Numar, 5
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2016, Numar, 4
Cabinete medicale de medicina generala, Total, Vaslui, Anul 2017, Numar, 2
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 1997, Numar, 408
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 1998, Numar, 460
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 1999, Numar, 467
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2000, Numar, 549
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2001, Numar, 639
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2002, Numar, 740
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2003, Numar, 326
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2004, Numar, 197
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2005, Numar, 215
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2006, Numar, 275
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2007, Numar, 254
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2008, Numar, 258
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2009, Numar, 254
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2010, Numar, 244
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2011, Numar, 342
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2012, Numar, 333
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2013, Numar, 275
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2014, Numar, 203
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2015, Numar, 203
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2016, Numar, 197
Cabinete medicale de medicina generala, Total, Regiunea SUD-EST, Anul 2017, Numar, 243
Cabinete medicale de medicina generala, Total, Braila, Anul 1997, Numar, 44
Cabinete medicale de medicina generala, Total, Braila, Anul 1998, Numar, 51
Cabinete medicale de medicina generala, Total, Braila, Anul 1999, Numar, 57
Cabinete medicale de medicina generala, Total, Braila, Anul 2000, Numar, 46
Cabinete medicale de medicina generala, Total, Braila, Anul 2001, Numar, 55
Cabinete medicale de medicina generala, Total, Braila, Anul 2002, Numar, 75
Cabinete medicale de medicina generala, Total, Braila, Anul 2003, Numar, 35
Cabinete medicale de medicina generala, Total, Braila, Anul 2004, Numar, 23
Cabinete medicale de medicina generala, Total, Braila, Anul 2005, Numar, 19
Cabinete medicale de medicina generala, Total, Braila, Anul 2006, Numar, 21
Cabinete medicale de medicina generala, Total, Braila, Anul 2007, Numar, 5
Cabinete medicale de medicina generala, Total, Braila, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Total, Braila, Anul 2013, Numar, 12
Cabinete medicale de medicina generala, Total, Braila, Anul 2014, Numar, 13
Cabinete medicale de medicina generala, Total, Braila, Anul 2015, Numar, 12
Cabinete medicale de medicina generala, Total, Braila, Anul 2016, Numar, 14
Cabinete medicale de medicina generala, Total, Braila, Anul 2017, Numar, 10
Cabinete medicale de medicina generala, Total, Buzau, Anul 1997, Numar, 45
Cabinete medicale de medicina generala, Total, Buzau, Anul 1998, Numar, 53
Cabinete medicale de medicina generala, Total, Buzau, Anul 1999, Numar, 60
Cabinete medicale de medicina generala, Total, Buzau, Anul 2000, Numar, 63
Cabinete medicale de medicina generala, Total, Buzau, Anul 2001, Numar, 67
Cabinete medicale de medicina generala, Total, Buzau, Anul 2002, Numar, 77
Cabinete medicale de medicina generala, Total, Buzau, Anul 2003, Numar, 51
Cabinete medicale de medicina generala, Total, Buzau, Anul 2004, Numar, 5
Cabinete medicale de medicina generala, Total, Buzau, Anul 2005, Numar, 4
Cabinete medicale de medicina generala, Total, Buzau, Anul 2006, Numar, 4
Cabinete medicale de medicina generala, Total, Buzau, Anul 2007, Numar, 5
Cabinete medicale de medicina generala, Total, Buzau, Anul 2008, Numar, 6
Cabinete medicale de medicina generala, Total, Buzau, Anul 2009, Numar, 6
Cabinete medicale de medicina generala, Total, Buzau, Anul 2010, Numar, 3
Cabinete medicale de medicina generala, Total, Buzau, Anul 2011, Numar, 3
Cabinete medicale de medicina generala, Total, Buzau, Anul 2012, Numar, 3
Cabinete medicale de medicina generala, Total, Buzau, Anul 2013, Numar, 3
Cabinete medicale de medicina generala, Total, Buzau, Anul 2014, Numar, 3
Cabinete medicale de medicina generala, Total, Buzau, Anul 2015, Numar, 5
Cabinete medicale de medicina generala, Total, Buzau, Anul 2016, Numar, 5
Cabinete medicale de medicina generala, Total, Buzau, Anul 2017, Numar, 4
Cabinete medicale de medicina generala, Total, Constanta, Anul 1997, Numar, 152
Cabinete medicale de medicina generala, Total, Constanta, Anul 1998, Numar, 159
Cabinete medicale de medicina generala, Total, Constanta, Anul 1999, Numar, 129
Cabinete medicale de medicina generala, Total, Constanta, Anul 2000, Numar, 238
Cabinete medicale de medicina generala, Total, Constanta, Anul 2001, Numar, 285
Cabinete medicale de medicina generala, Total, Constanta, Anul 2002, Numar, 344
Cabinete medicale de medicina generala, Total, Constanta, Anul 2003, Numar, 162
Cabinete medicale de medicina generala, Total, Constanta, Anul 2004, Numar, 116
Cabinete medicale de medicina generala, Total, Constanta, Anul 2005, Numar, 123
Cabinete medicale de medicina generala, Total, Constanta, Anul 2006, Numar, 186
Cabinete medicale de medicina generala, Total, Constanta, Anul 2007, Numar, 181
Cabinete medicale de medicina generala, Total, Constanta, Anul 2008, Numar, 179
Cabinete medicale de medicina generala, Total, Constanta, Anul 2009, Numar, 181
Cabinete medicale de medicina generala, Total, Constanta, Anul 2010, Numar, 173
Cabinete medicale de medicina generala, Total, Constanta, Anul 2011, Numar, 270
Cabinete medicale de medicina generala, Total, Constanta, Anul 2012, Numar, 261
Cabinete medicale de medicina generala, Total, Constanta, Anul 2013, Numar, 194
Cabinete medicale de medicina generala, Total, Constanta, Anul 2014, Numar, 114
Cabinete medicale de medicina generala, Total, Constanta, Anul 2015, Numar, 115
Cabinete medicale de medicina generala, Total, Constanta, Anul 2016, Numar, 96
Cabinete medicale de medicina generala, Total, Constanta, Anul 2017, Numar, 146
Cabinete medicale de medicina generala, Total, Galati, Anul 1997, Numar, 88
Cabinete medicale de medicina generala, Total, Galati, Anul 1998, Numar, 110
Cabinete medicale de medicina generala, Total, Galati, Anul 1999, Numar, 110
Cabinete medicale de medicina generala, Total, Galati, Anul 2000, Numar, 92
Cabinete medicale de medicina generala, Total, Galati, Anul 2001, Numar, 115
Cabinete medicale de medicina generala, Total, Galati, Anul 2002, Numar, 121
Cabinete medicale de medicina generala, Total, Galati, Anul 2003, Numar, 41
Cabinete medicale de medicina generala, Total, Galati, Anul 2004, Numar, 41
Cabinete medicale de medicina generala, Total, Galati, Anul 2005, Numar, 60
Cabinete medicale de medicina generala, Total, Galati, Anul 2006, Numar, 51
Cabinete medicale de medicina generala, Total, Galati, Anul 2007, Numar, 47
Cabinete medicale de medicina generala, Total, Galati, Anul 2008, Numar, 52
Cabinete medicale de medicina generala, Total, Galati, Anul 2009, Numar, 53
Cabinete medicale de medicina generala, Total, Galati, Anul 2010, Numar, 55
Cabinete medicale de medicina generala, Total, Galati, Anul 2011, Numar, 55
Cabinete medicale de medicina generala, Total, Galati, Anul 2012, Numar, 55
