Categorii de unitati sanitare , Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
In spitale - total, Total, Iasi, Anul 2006, Numar, 6816
In spitale - total, Total, Iasi, Anul 2007, Numar, 6820
In spitale - total, Total, Iasi, Anul 2008, Numar, 6743
In spitale - total, Total, Iasi, Anul 2009, Numar, 6784
In spitale - total, Total, Iasi, Anul 2010, Numar, 6971
In spitale - total, Total, Iasi, Anul 2011, Numar, 6938
In spitale - total, Total, Iasi, Anul 2012, Numar, 7242
In spitale - total, Total, Iasi, Anul 2013, Numar, 7293
In spitale - total, Total, Iasi, Anul 2014, Numar, 7424
In spitale - total, Total, Iasi, Anul 2015, Numar, 7491
In spitale - total, Total, Iasi, Anul 2016, Numar, 7497
In spitale - total, Total, Iasi, Anul 2017, Numar, 7489
In spitale - total, Total, Neamt, Anul 1997, Numar, 3155
In spitale - total, Total, Neamt, Anul 1998, Numar, 3155
In spitale - total, Total, Neamt, Anul 1999, Numar, 3155
In spitale - total, Total, Neamt, Anul 2000, Numar, 3040
In spitale - total, Total, Neamt, Anul 2001, Numar, 3045
In spitale - total, Total, Neamt, Anul 2002, Numar, 2906
In spitale - total, Total, Neamt, Anul 2003, Numar, 2580
In spitale - total, Total, Neamt, Anul 2004, Numar, 2770
In spitale - total, Total, Neamt, Anul 2005, Numar, 2850
In spitale - total, Total, Neamt, Anul 2006, Numar, 2850
In spitale - total, Total, Neamt, Anul 2007, Numar, 2698
In spitale - total, Total, Neamt, Anul 2008, Numar, 2700
In spitale - total, Total, Neamt, Anul 2009, Numar, 2700
In spitale - total, Total, Neamt, Anul 2010, Numar, 2411
In spitale - total, Total, Neamt, Anul 2011, Numar, 2259
In spitale - total, Total, Neamt, Anul 2012, Numar, 2259
In spitale - total, Total, Neamt, Anul 2013, Numar, 2259
In spitale - total, Total, Neamt, Anul 2014, Numar, 2250
In spitale - total, Total, Neamt, Anul 2015, Numar, 2250
In spitale - total, Total, Neamt, Anul 2016, Numar, 2250
In spitale - total, Total, Neamt, Anul 2017, Numar, 2250
In spitale - total, Total, Suceava, Anul 1997, Numar, 4371
In spitale - total, Total, Suceava, Anul 1998, Numar, 4371
In spitale - total, Total, Suceava, Anul 1999, Numar, 4361
In spitale - total, Total, Suceava, Anul 2000, Numar, 4017
In spitale - total, Total, Suceava, Anul 2001, Numar, 4017
In spitale - total, Total, Suceava, Anul 2002, Numar, 3723
In spitale - total, Total, Suceava, Anul 2003, Numar, 3445
In spitale - total, Total, Suceava, Anul 2004, Numar, 3371
In spitale - total, Total, Suceava, Anul 2005, Numar, 3412
In spitale - total, Total, Suceava, Anul 2006, Numar, 3478
In spitale - total, Total, Suceava, Anul 2007, Numar, 3299
In spitale - total, Total, Suceava, Anul 2008, Numar, 3295
In spitale - total, Total, Suceava, Anul 2009, Numar, 3295
In spitale - total, Total, Suceava, Anul 2010, Numar, 3013
In spitale - total, Total, Suceava, Anul 2011, Numar, 2943
In spitale - total, Total, Suceava, Anul 2012, Numar, 2950
In spitale - total, Total, Suceava, Anul 2013, Numar, 2950
In spitale - total, Total, Suceava, Anul 2014, Numar, 2914
In spitale - total, Total, Suceava, Anul 2015, Numar, 3006
In spitale - total, Total, Suceava, Anul 2016, Numar, 3006
In spitale - total, Total, Suceava, Anul 2017, Numar, 3006
In spitale - total, Total, Vaslui, Anul 1997, Numar, 3131
In spitale - total, Total, Vaslui, Anul 1998, Numar, 3131
In spitale - total, Total, Vaslui, Anul 1999, Numar, 3131
In spitale - total, Total, Vaslui, Anul 2000, Numar, 3131
In spitale - total, Total, Vaslui, Anul 2001, Numar, 3101
In spitale - total, Total, Vaslui, Anul 2002, Numar, 2995
In spitale - total, Total, Vaslui, Anul 2003, Numar, 2662
In spitale - total, Total, Vaslui, Anul 2004, Numar, 2542
In spitale - total, Total, Vaslui, Anul 2005, Numar, 2542
In spitale - total, Total, Vaslui, Anul 2006, Numar, 2542
In spitale - total, Total, Vaslui, Anul 2007, Numar, 2537
In spitale - total, Total, Vaslui, Anul 2008, Numar, 2552
In spitale - total, Total, Vaslui, Anul 2009, Numar, 2552
In spitale - total, Total, Vaslui, Anul 2010, Numar, 2265
In spitale - total, Total, Vaslui, Anul 2011, Numar, 2102
In spitale - total, Total, Vaslui, Anul 2012, Numar, 2102
In spitale - total, Total, Vaslui, Anul 2013, Numar, 2102
In spitale - total, Total, Vaslui, Anul 2014, Numar, 2102
In spitale - total, Total, Vaslui, Anul 2015, Numar, 2102
In spitale - total, Total, Vaslui, Anul 2016, Numar, 1977
In spitale - total, Total, Vaslui, Anul 2017, Numar, 1977
In spitale - total, Total, Regiunea SUD-EST, Anul 1997, Numar, 17489
In spitale - total, Total, Regiunea SUD-EST, Anul 1998, Numar, 17366
In spitale - total, Total, Regiunea SUD-EST, Anul 1999, Numar, 17365
In spitale - total, Total, Regiunea SUD-EST, Anul 2000, Numar, 18058
In spitale - total, Total, Regiunea SUD-EST, Anul 2001, Numar, 18014
In spitale - total, Total, Regiunea SUD-EST, Anul 2002, Numar, 17260
In spitale - total, Total, Regiunea SUD-EST, Anul 2003, Numar, 15486
In spitale - total, Total, Regiunea SUD-EST, Anul 2004, Numar, 15483
In spitale - total, Total, Regiunea SUD-EST, Anul 2005, Numar, 15478
In spitale - total, Total, Regiunea SUD-EST, Anul 2006, Numar, 15381
In spitale - total, Total, Regiunea SUD-EST, Anul 2007, Numar, 14897
In spitale - total, Total, Regiunea SUD-EST, Anul 2008, Numar, 14898
In spitale - total, Total, Regiunea SUD-EST, Anul 2009, Numar, 14934
In spitale - total, Total, Regiunea SUD-EST, Anul 2010, Numar, 13720
In spitale - total, Total, Regiunea SUD-EST, Anul 2011, Numar, 13490
In spitale - total, Total, Regiunea SUD-EST, Anul 2012, Numar, 13501
In spitale - total, Total, Regiunea SUD-EST, Anul 2013, Numar, 13580
In spitale - total, Total, Regiunea SUD-EST, Anul 2014, Numar, 13736
In spitale - total, Total, Regiunea SUD-EST, Anul 2015, Numar, 13892
In spitale - total, Total, Regiunea SUD-EST, Anul 2016, Numar, 13912
In spitale - total, Total, Regiunea SUD-EST, Anul 2017, Numar, 13906
In spitale - total, Total, Braila, Anul 1997, Numar, 2661
In spitale - total, Total, Braila, Anul 1998, Numar, 2661
In spitale - total, Total, Braila, Anul 1999, Numar, 2661
In spitale - total, Total, Braila, Anul 2000, Numar, 2561
In spitale - total, Total, Braila, Anul 2001, Numar, 2561
In spitale - total, Total, Braila, Anul 2002, Numar, 2463
In spitale - total, Total, Braila, Anul 2003, Numar, 2182
In spitale - total, Total, Braila, Anul 2004, Numar, 2162
In spitale - total, Total, Braila, Anul 2005, Numar, 2162
In spitale - total, Total, Braila, Anul 2006, Numar, 2162
In spitale - total, Total, Braila, Anul 2007, Numar, 2025
In spitale - total, Total, Braila, Anul 2008, Numar, 2085
In spitale - total, Total, Braila, Anul 2009, Numar, 2085
In spitale - total, Total, Braila, Anul 2010, Numar, 1836
In spitale - total, Total, Braila, Anul 2011, Numar, 1836
In spitale - total, Total, Braila, Anul 2012, Numar, 1836
In spitale - total, Total, Braila, Anul 2013, Numar, 1870
In spitale - total, Total, Braila, Anul 2014, Numar, 1888
In spitale - total, Total, Braila, Anul 2015, Numar, 1888
In spitale - total, Total, Braila, Anul 2016, Numar, 1888
In spitale - total, Total, Braila, Anul 2017, Numar, 1888
In spitale - total, Total, Buzau, Anul 1997, Numar, 3164
In spitale - total, Total, Buzau, Anul 1998, Numar, 3114
In spitale - total, Total, Buzau, Anul 1999, Numar, 3102
In spitale - total, Total, Buzau, Anul 2000, Numar, 3102
In spitale - total, Total, Buzau, Anul 2001, Numar, 3013
In spitale - total, Total, Buzau, Anul 2002, Numar, 2862
In spitale - total, Total, Buzau, Anul 2003, Numar, 2563
In spitale - total, Total, Buzau, Anul 2004, Numar, 2563
In spitale - total, Total, Buzau, Anul 2005, Numar, 2573
In spitale - total, Total, Buzau, Anul 2006, Numar, 2663
In spitale - total, Total, Buzau, Anul 2007, Numar, 2605
In spitale - total, Total, Buzau, Anul 2008, Numar, 2640
In spitale - total, Total, Buzau, Anul 2009, Numar, 2685
In spitale - total, Total, Buzau, Anul 2010, Numar, 2505
In spitale - total, Total, Buzau, Anul 2011, Numar, 2448
In spitale - total, Total, Buzau, Anul 2012, Numar, 2448
In spitale - total, Total, Buzau, Anul 2013, Numar, 2488
In spitale - total, Total, Buzau, Anul 2014, Numar, 2493
In spitale - total, Total, Buzau, Anul 2015, Numar, 2493
In spitale - total, Total, Buzau, Anul 2016, Numar, 2513
In spitale - total, Total, Buzau, Anul 2017, Numar, 2513
In spitale - total, Total, Constanta, Anul 1997, Numar, 4463
In spitale - total, Total, Constanta, Anul 1998, Numar, 4390
In spitale - total, Total, Constanta, Anul 1999, Numar, 4400
In spitale - total, Total, Constanta, Anul 2000, Numar, 4925
In spitale - total, Total, Constanta, Anul 2001, Numar, 4945
In spitale - total, Total, Constanta, Anul 2002, Numar, 4646
In spitale - total, Total, Constanta, Anul 2003, Numar, 4196
In spitale - total, Total, Constanta, Anul 2004, Numar, 4212
In spitale - total, Total, Constanta, Anul 2005, Numar, 4222
In spitale - total, Total, Constanta, Anul 2006, Numar, 4134
In spitale - total, Total, Constanta, Anul 2007, Numar, 4105
In spitale - total, Total, Constanta, Anul 2008, Numar, 4101
In spitale - total, Total, Constanta, Anul 2009, Numar, 4249
In spitale - total, Total, Constanta, Anul 2010, Numar, 4125
In spitale - total, Total, Constanta, Anul 2011, Numar, 4111
In spitale - total, Total, Constanta, Anul 2012, Numar, 4132
In spitale - total, Total, Constanta, Anul 2013, Numar, 4153
In spitale - total, Total, Constanta, Anul 2014, Numar, 4199
In spitale - total, Total, Constanta, Anul 2015, Numar, 4370
In spitale - total, Total, Constanta, Anul 2016, Numar, 4370
In spitale - total, Total, Constanta, Anul 2017, Numar, 4370
In spitale - total, Total, Galati, Anul 1997, Numar, 3850
In spitale - total, Total, Galati, Anul 1998, Numar, 3850
In spitale - total, Total, Galati, Anul 1999, Numar, 3850
In spitale - total, Total, Galati, Anul 2000, Numar, 3923
In spitale - total, Total, Galati, Anul 2001, Numar, 3948
In spitale - total, Total, Galati, Anul 2002, Numar, 3901
In spitale - total, Total, Galati, Anul 2003, Numar, 3482
In spitale - total, Total, Galati, Anul 2004, Numar, 3450
In spitale - total, Total, Galati, Anul 2005, Numar, 3425
In spitale - total, Total, Galati, Anul 2006, Numar, 3425
In spitale - total, Total, Galati, Anul 2007, Numar, 3360
In spitale - total, Total, Galati, Anul 2008, Numar, 3315
In spitale - total, Total, Galati, Anul 2009, Numar, 3315
In spitale - total, Total, Galati, Anul 2010, Numar, 2997
In spitale - total, Total, Galati, Anul 2011, Numar, 2962
In spitale - total, Total, Galati, Anul 2012, Numar, 2967
In spitale - total, Total, Galati, Anul 2013, Numar, 2952
In spitale - total, Total, Galati, Anul 2014, Numar, 2977
In spitale - total, Total, Galati, Anul 2015, Numar, 2977
In spitale - total, Total, Galati, Anul 2016, Numar, 2977
In spitale - total, Total, Galati, Anul 2017, Numar, 2977
In spitale - total, Total, Tulcea, Anul 1997, Numar, 1538
In spitale - total, Total, Tulcea, Anul 1998, Numar, 1538
In spitale - total, Total, Tulcea, Anul 1999, Numar, 1538
In spitale - total, Total, Tulcea, Anul 2000, Numar, 1448
In spitale - total, Total, Tulcea, Anul 2001, Numar, 1448
In spitale - total, Total, Tulcea, Anul 2002, Numar, 1410
In spitale - total, Total, Tulcea, Anul 2003, Numar, 1243
In spitale - total, Total, Tulcea, Anul 2004, Numar, 1282
In spitale - total, Total, Tulcea, Anul 2005, Numar, 1282
In spitale - total, Total, Tulcea, Anul 2006, Numar, 1282
In spitale - total, Total, Tulcea, Anul 2007, Numar, 1207
In spitale - total, Total, Tulcea, Anul 2008, Numar, 1202
In spitale - total, Total, Tulcea, Anul 2009, Numar, 1039
In spitale - total, Total, Tulcea, Anul 2010, Numar, 865
In spitale - total, Total, Tulcea, Anul 2011, Numar, 830
In spitale - total, Total, Tulcea, Anul 2012, Numar, 830
In spitale - total, Total, Tulcea, Anul 2013, Numar, 830
In spitale - total, Total, Tulcea, Anul 2014, Numar, 852
In spitale - total, Total, Tulcea, Anul 2015, Numar, 837
In spitale - total, Total, Tulcea, Anul 2016, Numar, 837
In spitale - total, Total, Tulcea, Anul 2017, Numar, 831
In spitale - total, Total, Vrancea, Anul 1997, Numar, 1813
In spitale - total, Total, Vrancea, Anul 1998, Numar, 1813
In spitale - total, Total, Vrancea, Anul 1999, Numar, 1814
In spitale - total, Total, Vrancea, Anul 2000, Numar, 2099
In spitale - total, Total, Vrancea, Anul 2001, Numar, 2099
In spitale - total, Total, Vrancea, Anul 2002, Numar, 1978
In spitale - total, Total, Vrancea, Anul 2003, Numar, 1820
In spitale - total, Total, Vrancea, Anul 2004, Numar, 1814
In spitale - total, Total, Vrancea, Anul 2005, Numar, 1814
In spitale - total, Total, Vrancea, Anul 2006, Numar, 1715
In spitale - total, Total, Vrancea, Anul 2007, Numar, 1595
In spitale - total, Total, Vrancea, Anul 2008, Numar, 1555
In spitale - total, Total, Vrancea, Anul 2009, Numar, 1561
In spitale - total, Total, Vrancea, Anul 2010, Numar, 1392
In spitale - total, Total, Vrancea, Anul 2011, Numar, 1303
In spitale - total, Total, Vrancea, Anul 2012, Numar, 1288
In spitale - total, Total, Vrancea, Anul 2013, Numar, 1287
In spitale - total, Total, Vrancea, Anul 2014, Numar, 1327
In spitale - total, Total, Vrancea, Anul 2015, Numar, 1327
In spitale - total, Total, Vrancea, Anul 2016, Numar, 1327
In spitale - total, Total, Vrancea, Anul 2017, Numar, 1327
In spitale - total, Total, MACROREGIUNEA TREI, Anul 1997, Numar, 41207
In spitale - total, Total, MACROREGIUNEA TREI, Anul 1998, Numar, 40453
In spitale - total, Total, MACROREGIUNEA TREI, Anul 1999, Numar, 40502
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2000, Numar, 42708
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2001, Numar, 43277
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2002, Numar, 43198
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2003, Numar, 39069
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2004, Numar, 38843
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2005, Numar, 39029
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2006, Numar, 38539
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2007, Numar, 37052
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2008, Numar, 37577
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2009, Numar, 37747
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2010, Numar, 37373
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2011, Numar, 36447
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2012, Numar, 36966
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2013, Numar, 37473
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2014, Numar, 37478
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2015, Numar, 37980
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2016, Numar, 38019
In spitale - total, Total, MACROREGIUNEA TREI, Anul 2017, Numar, 37949
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 1997, Numar, 19479
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 1998, Numar, 19072
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 1999, Numar, 19209
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2000, Numar, 19211
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2001, Numar, 19480
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2002, Numar, 18636
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2003, Numar, 15870
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2004, Numar, 15815
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2005, Numar, 15934
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2006, Numar, 15914
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2007, Numar, 15336
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2008, Numar, 15241
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2009, Numar, 15550
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2010, Numar, 15046
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2011, Numar, 14518
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2012, Numar, 14635
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2013, Numar, 14756
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2014, Numar, 14810
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2015, Numar, 14655
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2016, Numar, 14688
In spitale - total, Total, Regiunea SUD-MUNTENIA, Anul 2017, Numar, 14655
In spitale - total, Total, Arges, Anul 1997, Numar, 3930
In spitale - total, Total, Arges, Anul 1998, Numar, 3763
In spitale - total, Total, Arges, Anul 1999, Numar, 3769
In spitale - total, Total, Arges, Anul 2000, Numar, 4079
In spitale - total, Total, Arges, Anul 2001, Numar, 4427
In spitale - total, Total, Arges, Anul 2002, Numar, 4321
In spitale - total, Total, Arges, Anul 2003, Numar, 4267
In spitale - total, Total, Arges, Anul 2004, Numar, 4165
In spitale - total, Total, Arges, Anul 2005, Numar, 4052
In spitale - total, Total, Arges, Anul 2006, Numar, 4050
In spitale - total, Total, Arges, Anul 2007, Numar, 3890
In spitale - total, Total, Arges, Anul 2008, Numar, 3888
In spitale - total, Total, Arges, Anul 2009, Numar, 3866
In spitale - total, Total, Arges, Anul 2010, Numar, 3638
In spitale - total, Total, Arges, Anul 2011, Numar, 3439
In spitale - total, Total, Arges, Anul 2012, Numar, 3488
In spitale - total, Total, Arges, Anul 2013, Numar, 3488
In spitale - total, Total, Arges, Anul 2014, Numar, 3484
In spitale - total, Total, Arges, Anul 2015, Numar, 3481
In spitale - total, Total, Arges, Anul 2016, Numar, 3416
In spitale - total, Total, Arges, Anul 2017, Numar, 3416
In spitale - total, Total, Calarasi, Anul 1997, Numar, 1872
In spitale - total, Total, Calarasi, Anul 1998, Numar, 1872
In spitale - total, Total, Calarasi, Anul 1999, Numar, 1875
In spitale - total, Total, Calarasi, Anul 2000, Numar, 1657
In spitale - total, Total, Calarasi, Anul 2001, Numar, 1663
In spitale - total, Total, Calarasi, Anul 2002, Numar, 1603
In spitale - total, Total, Calarasi, Anul 2003, Numar, 1317
In spitale - total, Total, Calarasi, Anul 2004, Numar, 1333
In spitale - total, Total, Calarasi, Anul 2005, Numar, 1371
In spitale - total, Total, Calarasi, Anul 2006, Numar, 1371
In spitale - total, Total, Calarasi, Anul 2007, Numar, 1348
In spitale - total, Total, Calarasi, Anul 2008, Numar, 1290
In spitale - total, Total, Calarasi, Anul 2009, Numar, 1307
In spitale - total, Total, Calarasi, Anul 2010, Numar, 1256
In spitale - total, Total, Calarasi, Anul 2011, Numar, 1167
In spitale - total, Total, Calarasi, Anul 2012, Numar, 1167
In spitale - total, Total, Calarasi, Anul 2013, Numar, 1161
In spitale - total, Total, Calarasi, Anul 2014, Numar, 1167
In spitale - total, Total, Calarasi, Anul 2015, Numar, 1159
