Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2006, Numar persoane, 1492
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2007, Numar persoane, 1496
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2008, Numar persoane, 1656
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2009, Numar persoane, 1543
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2010, Numar persoane, 1595
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2011, Numar persoane, 1946
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2012, Numar persoane, 2112
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2013, Numar persoane, 2105
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2014, Numar persoane, 2138
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2015, Numar persoane, 2247
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2016, Numar persoane, 2602
Stomatologi, Total, Total, Regiunea NORD-EST, Anul 2017, Numar persoane, 1916
Stomatologi, Total, Total, Bacau, Anul 1997, Numar persoane, 175
Stomatologi, Total, Total, Bacau, Anul 1998, Numar persoane, 170
Stomatologi, Total, Total, Bacau, Anul 1999, Numar persoane, 161
Stomatologi, Total, Total, Bacau, Anul 2000, Numar persoane, 180
Stomatologi, Total, Total, Bacau, Anul 2001, Numar persoane, 219
Stomatologi, Total, Total, Bacau, Anul 2002, Numar persoane, 227
Stomatologi, Total, Total, Bacau, Anul 2003, Numar persoane, 258
Stomatologi, Total, Total, Bacau, Anul 2004, Numar persoane, 272
Stomatologi, Total, Total, Bacau, Anul 2005, Numar persoane, 294
Stomatologi, Total, Total, Bacau, Anul 2006, Numar persoane, 286
Stomatologi, Total, Total, Bacau, Anul 2007, Numar persoane, 281
Stomatologi, Total, Total, Bacau, Anul 2008, Numar persoane, 294
Stomatologi, Total, Total, Bacau, Anul 2009, Numar persoane, 314
Stomatologi, Total, Total, Bacau, Anul 2010, Numar persoane, 327
Stomatologi, Total, Total, Bacau, Anul 2011, Numar persoane, 336
Stomatologi, Total, Total, Bacau, Anul 2012, Numar persoane, 339
Stomatologi, Total, Total, Bacau, Anul 2013, Numar persoane, 338
Stomatologi, Total, Total, Bacau, Anul 2014, Numar persoane, 334
Stomatologi, Total, Total, Bacau, Anul 2015, Numar persoane, 332
Stomatologi, Total, Total, Bacau, Anul 2016, Numar persoane, 321
Stomatologi, Total, Total, Bacau, Anul 2017, Numar persoane, 321
Stomatologi, Total, Total, Botosani, Anul 1997, Numar persoane, 64
Stomatologi, Total, Total, Botosani, Anul 1998, Numar persoane, 62
Stomatologi, Total, Total, Botosani, Anul 1999, Numar persoane, 74
Stomatologi, Total, Total, Botosani, Anul 2000, Numar persoane, 72
Stomatologi, Total, Total, Botosani, Anul 2001, Numar persoane, 69
Stomatologi, Total, Total, Botosani, Anul 2002, Numar persoane, 75
Stomatologi, Total, Total, Botosani, Anul 2003, Numar persoane, 77
Stomatologi, Total, Total, Botosani, Anul 2004, Numar persoane, 86
Stomatologi, Total, Total, Botosani, Anul 2005, Numar persoane, 90
Stomatologi, Total, Total, Botosani, Anul 2006, Numar persoane, 100
Stomatologi, Total, Total, Botosani, Anul 2007, Numar persoane, 106
Stomatologi, Total, Total, Botosani, Anul 2008, Numar persoane, 117
Stomatologi, Total, Total, Botosani, Anul 2009, Numar persoane, 120
Stomatologi, Total, Total, Botosani, Anul 2010, Numar persoane, 121
Stomatologi, Total, Total, Botosani, Anul 2011, Numar persoane, 124
Stomatologi, Total, Total, Botosani, Anul 2012, Numar persoane, 129
Stomatologi, Total, Total, Botosani, Anul 2013, Numar persoane, 134
Stomatologi, Total, Total, Botosani, Anul 2014, Numar persoane, 130
Stomatologi, Total, Total, Botosani, Anul 2015, Numar persoane, 139
Stomatologi, Total, Total, Botosani, Anul 2016, Numar persoane, 147
Stomatologi, Total, Total, Botosani, Anul 2017, Numar persoane, 155
Stomatologi, Total, Total, Iasi, Anul 1997, Numar persoane, 318
Stomatologi, Total, Total, Iasi, Anul 1998, Numar persoane, 394
Stomatologi, Total, Total, Iasi, Anul 1999, Numar persoane, 519
Stomatologi, Total, Total, Iasi, Anul 2000, Numar persoane, 449
Stomatologi, Total, Total, Iasi, Anul 2001, Numar persoane, 539
Stomatologi, Total, Total, Iasi, Anul 2002, Numar persoane, 542
Stomatologi, Total, Total, Iasi, Anul 2003, Numar persoane, 674
Stomatologi, Total, Total, Iasi, Anul 2004, Numar persoane, 626
Stomatologi, Total, Total, Iasi, Anul 2005, Numar persoane, 579
Stomatologi, Total, Total, Iasi, Anul 2006, Numar persoane, 553
Stomatologi, Total, Total, Iasi, Anul 2007, Numar persoane, 547
Stomatologi, Total, Total, Iasi, Anul 2008, Numar persoane, 657
Stomatologi, Total, Total, Iasi, Anul 2009, Numar persoane, 493
Stomatologi, Total, Total, Iasi, Anul 2010, Numar persoane, 553
Stomatologi, Total, Total, Iasi, Anul 2011, Numar persoane, 782
Stomatologi, Total, Total, Iasi, Anul 2012, Numar persoane, 853
Stomatologi, Total, Total, Iasi, Anul 2013, Numar persoane, 852
Stomatologi, Total, Total, Iasi, Anul 2014, Numar persoane, 896
Stomatologi, Total, Total, Iasi, Anul 2015, Numar persoane, 947
Stomatologi, Total, Total, Iasi, Anul 2016, Numar persoane, 1272
Stomatologi, Total, Total, Iasi, Anul 2017, Numar persoane, 550
Stomatologi, Total, Total, Neamt, Anul 1997, Numar persoane, 113
Stomatologi, Total, Total, Neamt, Anul 1998, Numar persoane, 115
Stomatologi, Total, Total, Neamt, Anul 1999, Numar persoane, 142
Stomatologi, Total, Total, Neamt, Anul 2000, Numar persoane, 135
Stomatologi, Total, Total, Neamt, Anul 2001, Numar persoane, 148
Stomatologi, Total, Total, Neamt, Anul 2002, Numar persoane, 135
Stomatologi, Total, Total, Neamt, Anul 2003, Numar persoane, 168
Stomatologi, Total, Total, Neamt, Anul 2004, Numar persoane, 187
Stomatologi, Total, Total, Neamt, Anul 2005, Numar persoane, 188
Stomatologi, Total, Total, Neamt, Anul 2006, Numar persoane, 193
Stomatologi, Total, Total, Neamt, Anul 2007, Numar persoane, 201
Stomatologi, Total, Total, Neamt, Anul 2008, Numar persoane, 222
Stomatologi, Total, Total, Neamt, Anul 2009, Numar persoane, 229
Stomatologi, Total, Total, Neamt, Anul 2010, Numar persoane, 243
Stomatologi, Total, Total, Neamt, Anul 2011, Numar persoane, 242
Stomatologi, Total, Total, Neamt, Anul 2012, Numar persoane, 243
Stomatologi, Total, Total, Neamt, Anul 2013, Numar persoane, 238
Stomatologi, Total, Total, Neamt, Anul 2014, Numar persoane, 255
Stomatologi, Total, Total, Neamt, Anul 2015, Numar persoane, 267
Stomatologi, Total, Total, Neamt, Anul 2016, Numar persoane, 280
Stomatologi, Total, Total, Neamt, Anul 2017, Numar persoane, 298
Stomatologi, Total, Total, Suceava, Anul 1997, Numar persoane, 198
Stomatologi, Total, Total, Suceava, Anul 1998, Numar persoane, 171
Stomatologi, Total, Total, Suceava, Anul 1999, Numar persoane, 69
Stomatologi, Total, Total, Suceava, Anul 2000, Numar persoane, 201
Stomatologi, Total, Total, Suceava, Anul 2001, Numar persoane, 222
Stomatologi, Total, Total, Suceava, Anul 2002, Numar persoane, 233
Stomatologi, Total, Total, Suceava, Anul 2003, Numar persoane, 232
Stomatologi, Total, Total, Suceava, Anul 2004, Numar persoane, 248
Stomatologi, Total, Total, Suceava, Anul 2005, Numar persoane, 238
Stomatologi, Total, Total, Suceava, Anul 2006, Numar persoane, 254
Stomatologi, Total, Total, Suceava, Anul 2007, Numar persoane, 251
Stomatologi, Total, Total, Suceava, Anul 2008, Numar persoane, 251
Stomatologi, Total, Total, Suceava, Anul 2009, Numar persoane, 270
Stomatologi, Total, Total, Suceava, Anul 2010, Numar persoane, 236
Stomatologi, Total, Total, Suceava, Anul 2011, Numar persoane, 348
Stomatologi, Total, Total, Suceava, Anul 2012, Numar persoane, 431
Stomatologi, Total, Total, Suceava, Anul 2013, Numar persoane, 426
Stomatologi, Total, Total, Suceava, Anul 2014, Numar persoane, 396
Stomatologi, Total, Total, Suceava, Anul 2015, Numar persoane, 418
Stomatologi, Total, Total, Suceava, Anul 2016, Numar persoane, 432
Stomatologi, Total, Total, Suceava, Anul 2017, Numar persoane, 435
Stomatologi, Total, Total, Vaslui, Anul 1997, Numar persoane, 48
Stomatologi, Total, Total, Vaslui, Anul 1998, Numar persoane, 66
Stomatologi, Total, Total, Vaslui, Anul 1999, Numar persoane, 62
Stomatologi, Total, Total, Vaslui, Anul 2000, Numar persoane, 75
Stomatologi, Total, Total, Vaslui, Anul 2001, Numar persoane, 90
Stomatologi, Total, Total, Vaslui, Anul 2002, Numar persoane, 95
Stomatologi, Total, Total, Vaslui, Anul 2003, Numar persoane, 98
Stomatologi, Total, Total, Vaslui, Anul 2004, Numar persoane, 97
Stomatologi, Total, Total, Vaslui, Anul 2005, Numar persoane, 100
Stomatologi, Total, Total, Vaslui, Anul 2006, Numar persoane, 106
Stomatologi, Total, Total, Vaslui, Anul 2007, Numar persoane, 110
Stomatologi, Total, Total, Vaslui, Anul 2008, Numar persoane, 115
Stomatologi, Total, Total, Vaslui, Anul 2009, Numar persoane, 117
Stomatologi, Total, Total, Vaslui, Anul 2010, Numar persoane, 115
Stomatologi, Total, Total, Vaslui, Anul 2011, Numar persoane, 114
Stomatologi, Total, Total, Vaslui, Anul 2012, Numar persoane, 117
Stomatologi, Total, Total, Vaslui, Anul 2013, Numar persoane, 117
Stomatologi, Total, Total, Vaslui, Anul 2014, Numar persoane, 127
Stomatologi, Total, Total, Vaslui, Anul 2015, Numar persoane, 144
Stomatologi, Total, Total, Vaslui, Anul 2016, Numar persoane, 150
Stomatologi, Total, Total, Vaslui, Anul 2017, Numar persoane, 157
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 1997, Numar persoane, 732
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 1998, Numar persoane, 743
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 1999, Numar persoane, 708
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2000, Numar persoane, 848
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2001, Numar persoane, 947
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2002, Numar persoane, 1010
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2003, Numar persoane, 1057
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2004, Numar persoane, 1052
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2005, Numar persoane, 1084
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2006, Numar persoane, 1076
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2007, Numar persoane, 1304
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2008, Numar persoane, 1392
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2009, Numar persoane, 1436
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2010, Numar persoane, 1369
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2011, Numar persoane, 1420
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2012, Numar persoane, 1246
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2013, Numar persoane, 1303
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2014, Numar persoane, 1392
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2015, Numar persoane, 1516
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2016, Numar persoane, 1649
Stomatologi, Total, Total, Regiunea SUD-EST, Anul 2017, Numar persoane, 1669
Stomatologi, Total, Total, Braila, Anul 1997, Numar persoane, 109
Stomatologi, Total, Total, Braila, Anul 1998, Numar persoane, 93
Stomatologi, Total, Total, Braila, Anul 1999, Numar persoane, 91
Stomatologi, Total, Total, Braila, Anul 2000, Numar persoane, 89
Stomatologi, Total, Total, Braila, Anul 2001, Numar persoane, 111
Stomatologi, Total, Total, Braila, Anul 2002, Numar persoane, 115
Stomatologi, Total, Total, Braila, Anul 2003, Numar persoane, 115
Stomatologi, Total, Total, Braila, Anul 2004, Numar persoane, 115
Stomatologi, Total, Total, Braila, Anul 2005, Numar persoane, 113
Stomatologi, Total, Total, Braila, Anul 2006, Numar persoane, 121
Stomatologi, Total, Total, Braila, Anul 2007, Numar persoane, 135
Stomatologi, Total, Total, Braila, Anul 2008, Numar persoane, 162
Stomatologi, Total, Total, Braila, Anul 2009, Numar persoane, 151
Stomatologi, Total, Total, Braila, Anul 2010, Numar persoane, 145
Stomatologi, Total, Total, Braila, Anul 2011, Numar persoane, 137
Stomatologi, Total, Total, Braila, Anul 2012, Numar persoane, 138
Stomatologi, Total, Total, Braila, Anul 2013, Numar persoane, 143
Stomatologi, Total, Total, Braila, Anul 2014, Numar persoane, 158
Stomatologi, Total, Total, Braila, Anul 2015, Numar persoane, 174
Stomatologi, Total, Total, Braila, Anul 2016, Numar persoane, 193
Stomatologi, Total, Total, Braila, Anul 2017, Numar persoane, 195
Stomatologi, Total, Total, Buzau, Anul 1997, Numar persoane, 102
Stomatologi, Total, Total, Buzau, Anul 1998, Numar persoane, 103
Stomatologi, Total, Total, Buzau, Anul 1999, Numar persoane, 102
Stomatologi, Total, Total, Buzau, Anul 2000, Numar persoane, 93
Stomatologi, Total, Total, Buzau, Anul 2001, Numar persoane, 95
Stomatologi, Total, Total, Buzau, Anul 2002, Numar persoane, 102
Stomatologi, Total, Total, Buzau, Anul 2003, Numar persoane, 108
Stomatologi, Total, Total, Buzau, Anul 2004, Numar persoane, 107
Stomatologi, Total, Total, Buzau, Anul 2005, Numar persoane, 110
Stomatologi, Total, Total, Buzau, Anul 2006, Numar persoane, 113
Stomatologi, Total, Total, Buzau, Anul 2007, Numar persoane, 145
Stomatologi, Total, Total, Buzau, Anul 2008, Numar persoane, 149
Stomatologi, Total, Total, Buzau, Anul 2009, Numar persoane, 154
Stomatologi, Total, Total, Buzau, Anul 2010, Numar persoane, 153
Stomatologi, Total, Total, Buzau, Anul 2011, Numar persoane, 159
Stomatologi, Total, Total, Buzau, Anul 2012, Numar persoane, 165
Stomatologi, Total, Total, Buzau, Anul 2013, Numar persoane, 173
Stomatologi, Total, Total, Buzau, Anul 2014, Numar persoane, 173
Stomatologi, Total, Total, Buzau, Anul 2015, Numar persoane, 179
Stomatologi, Total, Total, Buzau, Anul 2016, Numar persoane, 179
Stomatologi, Total, Total, Buzau, Anul 2017, Numar persoane, 185
Stomatologi, Total, Total, Constanta, Anul 1997, Numar persoane, 222
Stomatologi, Total, Total, Constanta, Anul 1998, Numar persoane, 258
Stomatologi, Total, Total, Constanta, Anul 1999, Numar persoane, 348
Stomatologi, Total, Total, Constanta, Anul 2000, Numar persoane, 372
Stomatologi, Total, Total, Constanta, Anul 2001, Numar persoane, 399
Stomatologi, Total, Total, Constanta, Anul 2002, Numar persoane, 427
Stomatologi, Total, Total, Constanta, Anul 2003, Numar persoane, 438
Stomatologi, Total, Total, Constanta, Anul 2004, Numar persoane, 443
Stomatologi, Total, Total, Constanta, Anul 2005, Numar persoane, 462
Stomatologi, Total, Total, Constanta, Anul 2006, Numar persoane, 415
Stomatologi, Total, Total, Constanta, Anul 2007, Numar persoane, 570
Stomatologi, Total, Total, Constanta, Anul 2008, Numar persoane, 622
Stomatologi, Total, Total, Constanta, Anul 2009, Numar persoane, 648
Stomatologi, Total, Total, Constanta, Anul 2010, Numar persoane, 580
Stomatologi, Total, Total, Constanta, Anul 2011, Numar persoane, 615
Stomatologi, Total, Total, Constanta, Anul 2012, Numar persoane, 512
Stomatologi, Total, Total, Constanta, Anul 2013, Numar persoane, 547
Stomatologi, Total, Total, Constanta, Anul 2014, Numar persoane, 570
Stomatologi, Total, Total, Constanta, Anul 2015, Numar persoane, 624
Stomatologi, Total, Total, Constanta, Anul 2016, Numar persoane, 656
Stomatologi, Total, Total, Constanta, Anul 2017, Numar persoane, 675
Stomatologi, Total, Total, Galati, Anul 1997, Numar persoane, 161
Stomatologi, Total, Total, Galati, Anul 1998, Numar persoane, 130
Stomatologi, Total, Total, Galati, Anul 1999, Numar persoane, 75
Stomatologi, Total, Total, Galati, Anul 2000, Numar persoane, 188
Stomatologi, Total, Total, Galati, Anul 2001, Numar persoane, 208
Stomatologi, Total, Total, Galati, Anul 2002, Numar persoane, 219
Stomatologi, Total, Total, Galati, Anul 2003, Numar persoane, 234
Stomatologi, Total, Total, Galati, Anul 2004, Numar persoane, 230
Stomatologi, Total, Total, Galati, Anul 2005, Numar persoane, 232
Stomatologi, Total, Total, Galati, Anul 2006, Numar persoane, 233
Stomatologi, Total, Total, Galati, Anul 2007, Numar persoane, 230
Stomatologi, Total, Total, Galati, Anul 2008, Numar persoane, 229
Stomatologi, Total, Total, Galati, Anul 2009, Numar persoane, 251
Stomatologi, Total, Total, Galati, Anul 2010, Numar persoane, 254
Stomatologi, Total, Total, Galati, Anul 2011, Numar persoane, 268
Stomatologi, Total, Total, Galati, Anul 2012, Numar persoane, 187
Stomatologi, Total, Total, Galati, Anul 2013, Numar persoane, 191
Stomatologi, Total, Total, Galati, Anul 2014, Numar persoane, 232
Stomatologi, Total, Total, Galati, Anul 2015, Numar persoane, 255
Stomatologi, Total, Total, Galati, Anul 2016, Numar persoane, 333
Stomatologi, Total, Total, Galati, Anul 2017, Numar persoane, 336
Stomatologi, Total, Total, Tulcea, Anul 1997, Numar persoane, 34
Stomatologi, Total, Total, Tulcea, Anul 1998, Numar persoane, 36
Stomatologi, Total, Total, Tulcea, Anul 1999, Numar persoane, 22
Stomatologi, Total, Total, Tulcea, Anul 2000, Numar persoane, 24
Stomatologi, Total, Total, Tulcea, Anul 2001, Numar persoane, 51
Stomatologi, Total, Total, Tulcea, Anul 2002, Numar persoane, 54
Stomatologi, Total, Total, Tulcea, Anul 2003, Numar persoane, 58
Stomatologi, Total, Total, Tulcea, Anul 2004, Numar persoane, 50
Stomatologi, Total, Total, Tulcea, Anul 2005, Numar persoane, 61
Stomatologi, Total, Total, Tulcea, Anul 2006, Numar persoane, 60
Stomatologi, Total, Total, Tulcea, Anul 2007, Numar persoane, 84
Stomatologi, Total, Total, Tulcea, Anul 2008, Numar persoane, 86
Stomatologi, Total, Total, Tulcea, Anul 2009, Numar persoane, 86
Stomatologi, Total, Total, Tulcea, Anul 2010, Numar persoane, 85
Stomatologi, Total, Total, Tulcea, Anul 2011, Numar persoane, 91
Stomatologi, Total, Total, Tulcea, Anul 2012, Numar persoane, 82
Stomatologi, Total, Total, Tulcea, Anul 2013, Numar persoane, 88
Stomatologi, Total, Total, Tulcea, Anul 2014, Numar persoane, 97
Stomatologi, Total, Total, Tulcea, Anul 2015, Numar persoane, 109
Stomatologi, Total, Total, Tulcea, Anul 2016, Numar persoane, 112
Stomatologi, Total, Total, Tulcea, Anul 2017, Numar persoane, 105
Stomatologi, Total, Total, Vrancea, Anul 1997, Numar persoane, 104
Stomatologi, Total, Total, Vrancea, Anul 1998, Numar persoane, 123
Stomatologi, Total, Total, Vrancea, Anul 1999, Numar persoane, 70
Stomatologi, Total, Total, Vrancea, Anul 2000, Numar persoane, 82
Stomatologi, Total, Total, Vrancea, Anul 2001, Numar persoane, 83
Stomatologi, Total, Total, Vrancea, Anul 2002, Numar persoane, 93
Stomatologi, Total, Total, Vrancea, Anul 2003, Numar persoane, 104
Stomatologi, Total, Total, Vrancea, Anul 2004, Numar persoane, 107
Stomatologi, Total, Total, Vrancea, Anul 2005, Numar persoane, 106
Stomatologi, Total, Total, Vrancea, Anul 2006, Numar persoane, 134
Stomatologi, Total, Total, Vrancea, Anul 2007, Numar persoane, 140
Stomatologi, Total, Total, Vrancea, Anul 2008, Numar persoane, 144
Stomatologi, Total, Total, Vrancea, Anul 2009, Numar persoane, 146
Stomatologi, Total, Total, Vrancea, Anul 2010, Numar persoane, 152
Stomatologi, Total, Total, Vrancea, Anul 2011, Numar persoane, 150
Stomatologi, Total, Total, Vrancea, Anul 2012, Numar persoane, 162
Stomatologi, Total, Total, Vrancea, Anul 2013, Numar persoane, 161
Stomatologi, Total, Total, Vrancea, Anul 2014, Numar persoane, 162
Stomatologi, Total, Total, Vrancea, Anul 2015, Numar persoane, 175
Stomatologi, Total, Total, Vrancea, Anul 2016, Numar persoane, 176
Stomatologi, Total, Total, Vrancea, Anul 2017, Numar persoane, 173
Stomatologi, Total, Total, MACROREGIUNEA TREI, Anul 1997, Numar persoane, 1946
Stomatologi, Total, Total, MACROREGIUNEA TREI, Anul 1998, Numar persoane, 2304
Stomatologi, Total, Total, MACROREGIUNEA TREI, Anul 1999, Numar persoane, 2799
Stomatologi, Total, Total, MACROREGIUNEA TREI, Anul 2000, Numar persoane, 2841
