Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2006, Numar persoane, 1843
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2007, Numar persoane, 1790
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2008, Numar persoane, 2052
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2009, Numar persoane, 1856
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2010, Numar persoane, 2032
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2011, Numar persoane, 2107
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2012, Numar persoane, 2169
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2013, Numar persoane, 2254
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2014, Numar persoane, 2221
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2015, Numar persoane, 2262
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2016, Numar persoane, 2296
Medici (exclusiv stomatologi), Total, Total, Mures, Anul 2017, Numar persoane, 2401
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 1997, Numar persoane, 904
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 1998, Numar persoane, 958
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 1999, Numar persoane, 978
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2000, Numar persoane, 966
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2001, Numar persoane, 969
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2002, Numar persoane, 1030
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2003, Numar persoane, 993
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2004, Numar persoane, 1036
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2005, Numar persoane, 982
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2006, Numar persoane, 1028
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2007, Numar persoane, 1081
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2008, Numar persoane, 1013
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2009, Numar persoane, 1076
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2010, Numar persoane, 1081
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2011, Numar persoane, 1115
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2012, Numar persoane, 1181
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2013, Numar persoane, 1203
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2014, Numar persoane, 1225
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2015, Numar persoane, 1227
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2016, Numar persoane, 1305
Medici (exclusiv stomatologi), Total, Total, Sibiu, Anul 2017, Numar persoane, 1332
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 1997, Numar persoane, 9538
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 1998, Numar persoane, 9732
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 1999, Numar persoane, 10305
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2000, Numar persoane, 10997
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2001, Numar persoane, 10771
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2002, Numar persoane, 10596
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2003, Numar persoane, 10662
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2004, Numar persoane, 10973
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2005, Numar persoane, 10453
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2006, Numar persoane, 10224
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2007, Numar persoane, 10821
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2008, Numar persoane, 11386
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2009, Numar persoane, 11354
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2010, Numar persoane, 11314
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2011, Numar persoane, 11528
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2012, Numar persoane, 11618
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2013, Numar persoane, 11736
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2014, Numar persoane, 11942
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2015, Numar persoane, 11969
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2016, Numar persoane, 12334
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA DOI, Anul 2017, Numar persoane, 12754
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 1997, Numar persoane, 5566
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 1998, Numar persoane, 5789
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 1999, Numar persoane, 6031
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2000, Numar persoane, 6512
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2001, Numar persoane, 6331
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2002, Numar persoane, 6244
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2003, Numar persoane, 6258
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2004, Numar persoane, 6623
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2005, Numar persoane, 6212
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2006, Numar persoane, 6035
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2007, Numar persoane, 6407
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2008, Numar persoane, 6813
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2009, Numar persoane, 6580
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2010, Numar persoane, 6615
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2011, Numar persoane, 6765
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2012, Numar persoane, 6852
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2013, Numar persoane, 6979
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2014, Numar persoane, 7061
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2015, Numar persoane, 6959
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2016, Numar persoane, 7319
Medici (exclusiv stomatologi), Total, Total, Regiunea NORD-EST, Anul 2017, Numar persoane, 7693
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 1997, Numar persoane, 759
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 1998, Numar persoane, 800
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 1999, Numar persoane, 889
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2000, Numar persoane, 892
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2001, Numar persoane, 964
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2002, Numar persoane, 938
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2003, Numar persoane, 897
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2004, Numar persoane, 915
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2005, Numar persoane, 959
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2006, Numar persoane, 932
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2007, Numar persoane, 1003
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2008, Numar persoane, 1017
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2009, Numar persoane, 998
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2010, Numar persoane, 1022
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2011, Numar persoane, 1024
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2012, Numar persoane, 1049
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2013, Numar persoane, 1063
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2014, Numar persoane, 1080
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2015, Numar persoane, 1110
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2016, Numar persoane, 1086
Medici (exclusiv stomatologi), Total, Total, Bacau, Anul 2017, Numar persoane, 1097
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 1997, Numar persoane, 531
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 1998, Numar persoane, 547
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 1999, Numar persoane, 562
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2000, Numar persoane, 577
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2001, Numar persoane, 597
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2002, Numar persoane, 573
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2003, Numar persoane, 561
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2004, Numar persoane, 549
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2005, Numar persoane, 531
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2006, Numar persoane, 542
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2007, Numar persoane, 533
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2008, Numar persoane, 558
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2009, Numar persoane, 583
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2010, Numar persoane, 596
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2011, Numar persoane, 592
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2012, Numar persoane, 578
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2013, Numar persoane, 587
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2014, Numar persoane, 590
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2015, Numar persoane, 606
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2016, Numar persoane, 610
Medici (exclusiv stomatologi), Total, Total, Botosani, Anul 2017, Numar persoane, 624
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 1997, Numar persoane, 2481
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 1998, Numar persoane, 2565
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 1999, Numar persoane, 2867
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2000, Numar persoane, 2941
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2001, Numar persoane, 2649
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2002, Numar persoane, 2584
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2003, Numar persoane, 2692
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2004, Numar persoane, 3103
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2005, Numar persoane, 2663
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2006, Numar persoane, 2531
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2007, Numar persoane, 2831
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2008, Numar persoane, 3088
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2009, Numar persoane, 2777
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2010, Numar persoane, 2684
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2011, Numar persoane, 2917
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2012, Numar persoane, 3007
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2013, Numar persoane, 3023
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2014, Numar persoane, 3087
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2015, Numar persoane, 2955
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2016, Numar persoane, 3339
Medici (exclusiv stomatologi), Total, Total, Iasi, Anul 2017, Numar persoane, 3674
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 1997, Numar persoane, 640
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 1998, Numar persoane, 666
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 1999, Numar persoane, 692
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2000, Numar persoane, 727
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2001, Numar persoane, 733
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2002, Numar persoane, 726
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2003, Numar persoane, 764
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2004, Numar persoane, 745
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2005, Numar persoane, 734
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2006, Numar persoane, 723
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2007, Numar persoane, 688
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2008, Numar persoane, 719
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2009, Numar persoane, 756
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2010, Numar persoane, 788
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2011, Numar persoane, 790
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2012, Numar persoane, 764
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2013, Numar persoane, 829
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2014, Numar persoane, 813
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2015, Numar persoane, 819
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2016, Numar persoane, 811
Medici (exclusiv stomatologi), Total, Total, Neamt, Anul 2017, Numar persoane, 823
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 1997, Numar persoane, 768
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 1998, Numar persoane, 799
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 1999, Numar persoane, 577
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2000, Numar persoane, 910
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2001, Numar persoane, 915
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2002, Numar persoane, 944
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2003, Numar persoane, 878
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2004, Numar persoane, 845
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2005, Numar persoane, 859
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2006, Numar persoane, 853
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2007, Numar persoane, 887
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2008, Numar persoane, 935
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2009, Numar persoane, 939
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2010, Numar persoane, 947
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2011, Numar persoane, 888
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2012, Numar persoane, 885
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2013, Numar persoane, 909
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2014, Numar persoane, 929
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2015, Numar persoane, 924
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2016, Numar persoane, 942
Medici (exclusiv stomatologi), Total, Total, Suceava, Anul 2017, Numar persoane, 953
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 1997, Numar persoane, 387
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 1998, Numar persoane, 412
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 1999, Numar persoane, 444
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2000, Numar persoane, 465
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2001, Numar persoane, 473
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2002, Numar persoane, 479
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2003, Numar persoane, 466
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2004, Numar persoane, 466
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2005, Numar persoane, 466
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2006, Numar persoane, 454
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2007, Numar persoane, 465
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2008, Numar persoane, 496
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2009, Numar persoane, 527
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2010, Numar persoane, 578
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2011, Numar persoane, 554
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2012, Numar persoane, 569
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2013, Numar persoane, 568
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2014, Numar persoane, 562
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2015, Numar persoane, 545
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2016, Numar persoane, 531
Medici (exclusiv stomatologi), Total, Total, Vaslui, Anul 2017, Numar persoane, 522
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 1997, Numar persoane, 3972
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 1998, Numar persoane, 3943
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 1999, Numar persoane, 4274
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2000, Numar persoane, 4485
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2001, Numar persoane, 4440
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2002, Numar persoane, 4352
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2003, Numar persoane, 4404
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2004, Numar persoane, 4350
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2005, Numar persoane, 4241
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-EST, Anul 2006, Numar persoane, 4189
